block,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS
11,090,41.868077,-87.666901,28,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,28,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,21,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
11,090,41.868077,-87.666901,21,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
17,094,41.720848,-87.666014,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
17,094,41.720848,-87.666014,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
17,094,41.720848,-87.666014,22,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
17,094,41.720848,-87.666014,22,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
17,094,41.720848,-87.666014,18,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
17,094,41.720848,-87.666014,18,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
33,095,41.704336,-87.703736,4,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
33,095,41.704336,-87.703736,4,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
33,095,41.704336,-87.703736,41,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
33,095,41.704336,-87.703736,41,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
33,095,41.704336,-87.703736,38,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
33,095,41.704336,-87.703736,38,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
10,102,41.750498,-87.605294,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
10,102,41.750498,-87.605294,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
10,102,41.750498,-87.605294,17,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
10,102,41.750498,-87.605294,17,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
10,102,41.750498,-87.605294,6,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
10,102,41.750498,-87.605294,6,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
52,114,41.798697,-87.736812,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
52,114,41.798697,-87.736812,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
52,114,41.798697,-87.736812,177,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
52,114,41.798697,-87.736812,177,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
52,114,41.798697,-87.736812,36,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
52,114,41.798697,-87.736812,36,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
12,115,41.673408,-87.599862,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
12,115,41.673408,-87.599862,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
12,115,41.673408,-87.599862,35,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
12,115,41.673408,-87.599862,35,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
12,115,41.673408,-87.599862,16,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
12,115,41.673408,-87.599862,16,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
24,128,41.704572,-87.565666,10,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
24,128,41.704572,-87.565666,10,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
24,128,41.704572,-87.565666,14,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
24,128,41.704572,-87.565666,14,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
24,128,41.704572,-87.565666,14,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
24,128,41.704572,-87.565666,14,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
24,128,41.704572,-87.565666,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,0,0,0,1
24,128,41.704572,-87.565666,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,1
42,135,41.662014,-87.724608,18,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
42,135,41.662014,-87.724608,18,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
42,135,41.662014,-87.724608,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
42,135,41.662014,-87.724608,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
42,135,41.662014,-87.724608,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,0,0,0,1
42,135,41.662014,-87.724608,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,1
10,138,41.726465,-87.585413,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
10,138,41.726465,-87.585413,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
33,144,41.94016,-87.794896,11,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
33,144,41.94016,-87.794896,11,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
33,144,41.94016,-87.794896,6,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
33,144,41.94016,-87.794896,6,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
43,145,41.878114,-87.629798,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
43,145,41.878114,-87.629798,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
43,145,41.878114,-87.629798,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
43,145,41.878114,-87.629798,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
28,147,41.932094,-87.700117,4,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
28,147,41.932094,-87.700117,4,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
28,147,41.932094,-87.700117,18,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
28,147,41.932094,-87.700117,18,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
28,147,41.932094,-87.700117,10,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
28,147,41.932094,-87.700117,10,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
70,151,41.916265,-87.800515,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
70,151,41.916265,-87.800515,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
70,151,41.916265,-87.800515,23,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
70,151,41.916265,-87.800515,23,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
70,151,41.916265,-87.800515,6,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
70,151,41.916265,-87.800515,6,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
25,152,41.846075,-87.716277,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
25,152,41.846075,-87.716277,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
25,152,41.846075,-87.716277,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
25,152,41.846075,-87.716277,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
25,152,41.846075,-87.716277,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
25,152,41.846075,-87.716277,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
63,155,41.776156,-87.778927,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
63,155,41.776156,-87.778927,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,5,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
35,158,41.682587,-87.707973,5,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
35,158,41.682587,-87.707973,5,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,5,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
11,160,41.903002,-87.688267,7,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
11,160,41.903002,-87.688267,7,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
13,200,41.678618,-87.559308,14,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
13,200,41.678618,-87.559308,14,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
13,200,41.678618,-87.559308,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
13,200,41.678618,-87.559308,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
13,200,41.678618,-87.559308,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,0,0,0,1
13,200,41.678618,-87.559308,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,1
13,209,41.740641,-87.546587,2,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
13,209,41.740641,-87.546587,2,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
13,209,41.740641,-87.546587,6,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
13,209,41.740641,-87.546587,6,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
37,212,41.680946,-87.535198,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
37,212,41.680946,-87.535198,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
37,212,41.680946,-87.535198,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
37,212,41.680946,-87.535198,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
37,212,41.680946,-87.535198,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,0,0,0,1
37,212,41.680946,-87.535198,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,1
37,218,41.948167,-87.730698,5,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
37,218,41.948167,-87.730698,5,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
45,220,41.963976,-87.69181,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
45,220,41.963976,-87.69181,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
48,222,41.925198,-87.746381,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
48,222,41.925198,-87.746381,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
48,222,41.925198,-87.746381,5,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
48,222,41.925198,-87.746381,5,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
51,223,41.973845,-87.805059,262,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
51,223,41.973845,-87.805059,262,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
51,223,41.973845,-87.805059,8,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
51,223,41.973845,-87.805059,8,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
17,224,41.947227,-87.671457,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
17,224,41.947227,-87.671457,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
17,224,41.947227,-87.671457,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
17,224,41.947227,-87.671457,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
82,225,41.743402,-87.731435,13,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
82,225,41.743402,-87.731435,13,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
82,225,41.743402,-87.731435,41,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
82,225,41.743402,-87.731435,41,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
82,225,41.743402,-87.731435,16,1,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
82,225,41.743402,-87.731435,16,1,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
90,226,41.793818,-87.654234,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
90,226,41.793818,-87.654234,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
90,226,41.793818,-87.654234,19,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
90,226,41.793818,-87.654234,19,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
90,226,41.793818,-87.654234,12,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
90,226,41.793818,-87.654234,12,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
65,227,41.728495,-87.600963,5,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
65,227,41.728495,-87.600963,5,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
65,227,41.728495,-87.600963,5,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
65,227,41.728495,-87.600963,5,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
39,228,41.951866,-87.725057,17,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
39,228,41.951866,-87.725057,17,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
39,228,41.951866,-87.725057,9,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
39,228,41.951866,-87.725057,9,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
13,230,41.904194,-87.756155,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
13,230,41.904194,-87.756155,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
13,230,41.904194,-87.756155,6,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
13,230,41.904194,-87.756155,6,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
58,231,41.98728,-87.666066,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
58,231,41.98728,-87.666066,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
58,231,41.98728,-87.666066,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
58,231,41.98728,-87.666066,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
58,231,41.98728,-87.666066,1,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
58,231,41.98728,-87.666066,1,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
42,235,41.776428,-87.627096,3,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
42,235,41.776428,-87.627096,3,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,1,0,0,0,0,0
42,235,41.776428,-87.627096,32,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,1,0,0,0,0
42,235,41.776428,-87.627096,32,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,1,0,0,0,0
42,235,41.776428,-87.627096,8,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,0,0,1,0,0,0
42,235,41.776428,-87.627096,8,0,2011,7,25,2,90,73,82.0,7.0,67,71.0,0.0,17.0,0.01,29.25,29.89,2.1,35,6.1,0,0,0,1,0,0,0
10,900,41.974689,-87.890615,97,0,2011,7,25,1,88,73,81.0,7.0,66,71.0,0.0,16.0,0.0,29.2,29.91,3.4,32,6.5,0,1,0,0,0,0,0
